Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanDailyHours,StdDailyHours,WorkedDays,MeanArrivalHour,VarianceArrival
29,0,Travel_Rarely,Research & Development,1,3,Life Sciences,114,Female,2,Research Director,Single,66670,9.0,12,1,6.0,6,3,1,2,4,3,4.0,4.0,3.0,7.788609977324264,0.29518124628864656,245,10.000204081632655,0.07952295453700606
35,0,Travel_Rarely,Research & Development,29,3,Life Sciences,115,Female,3,Sales Executive,Single,50030,9.0,15,0,10.0,2,1,0,0,3,3,3.0,2.0,3.0,7.71770715630885,0.27487787766799116,236,9.975706214689264,0.07279264334655608
28,0,Travel_Rarely,Research & Development,2,2,Medical,117,Male,3,Manager,Single,28580,1.0,12,0,7.0,2,7,0,7,2,3,2.0,4.0,3.0,7.120614224137931,0.32458149170593625,232,9.955316091954023,0.0819605538140021
49,0,Travel_Rarely,Sales,2,3,Technical Degree,118,Male,2,Manufacturing Director,Single,52040,8.0,14,1,26.0,3,5,0,0,3,3,2.0,3.0,3.0,7.825193287037036,0.27620586664169455,240,9.983055555555556,0.0850533860220053
51,0,Travel_Rarely,Research & Development,1,2,Life Sciences,119,Male,1,Sales Executive,Married,41050,4.0,22,1,18.0,2,7,0,7,3,4,3.0,4.0,2.0,7.619401803118908,0.3080290881785045,228,9.986476608187136,0.07640343900009446
36,0,Travel_Rarely,Sales,15,2,Life Sciences,120,Male,1,Sales Executive,Married,96790,4.0,12,0,6.0,1,2,2,2,3,3,4.0,3.0,3.0,6.002463200379866,0.27938634922793876,234,10.002635327635328,0.08137952977187601
34,1,Non-Travel,Research & Development,7,3,Life Sciences,121,Male,1,Sales Representative,Single,56170,8.0,25,1,9.0,3,5,0,4,3,4,1.0,4.0,2.0,9.11312647754137,0.2968061611407182,235,9.982411347517731,0.06817934573962943
55,0,Travel_Rarely,Sales,26,3,Marketing,122,Male,1,Laboratory Technician,Single,104480,2.0,13,0,30.0,3,5,1,2,3,3,3.0,4.0,3.0,8.684139595103577,0.32306860326984255,236,9.969985875706216,0.07691210381856789
24,0,Travel_Rarely,Research & Development,1,3,Life Sciences,123,Female,5,Manager,Divorced,28970,1.0,18,3,5.0,4,5,0,3,3,3,4.0,3.0,4.0,9.993131642512077,0.2929671106647452,230,10.003985507246377,0.08298380376769403
30,0,Travel_Rarely,Research & Development,3,3,Life Sciences,124,Female,2,Manager,Married,59680,1.0,13,0,1.0,3,1,0,0,3,3,3.0,2.0,3.0,6.900539923039923,0.284796858526935,231,9.989754689754688,0.08440423907815213
26,1,Travel_Frequently,Sales,14,3,Life Sciences,125,Male,2,Manager,Single,75100,0.0,18,3,7.0,3,6,0,4,3,3,3.0,3.0,3.0,6.99935763888889,0.3041732805740806,240,9.97173611111111,0.08239748469704011
22,0,Travel_Rarely,Research & Development,16,5,Other,126,Male,1,Research Scientist,Married,29910,1.0,19,2,2.0,3,2,1,2,2,3,1.0,2.0,3.0,6.2862301587301594,0.31405419879121377,231,9.97135642135642,0.07674723424723426
36,0,Travel_Rarely,Research & Development,1,3,Medical,127,Female,5,Healthcare Representative,Married,196360,1.0,12,1,10.0,3,10,9,0,3,3,2.0,3.0,3.0,6.3661511299435025,0.3056084765592565,236,9.956709039548022,0.07282831970990104
30,1,Travel_Frequently,Sales,3,2,Marketing,128,Male,3,Research Scientist,Single,11290,9.0,19,0,3.0,2,1,0,0,2,3,3.0,4.0,3.0,8.19166087962963,0.2971157350049789,240,9.966805555555556,0.08058110568727721
37,0,Travel_Rarely,Research & Development,10,1,Technical Degree,129,Male,1,Sales Executive,Divorced,133410,1.0,14,1,18.0,3,18,12,17,3,3,4.0,1.0,2.0,6.4520891203703705,0.3151431220047751,240,9.978472222222221,0.08654065938323262
40,0,Travel_Rarely,Research & Development,6,2,Medical,130,Male,3,Research Scientist,Divorced,43320,7.0,14,2,8.0,3,5,1,3,2,3,4.0,2.0,3.0,6.682986714975844,0.3017011062198977,230,9.99644927536232,0.07604871527118537
42,0,Travel_Rarely,Research & Development,2,3,Medical,131,Female,4,Manager,Divorced,110310,3.0,12,1,8.0,2,5,1,2,2,3,2.0,1.0,3.0,7.4826477541371155,0.29140090801925084,235,9.968156028368794,0.08797141904588715
37,0,Travel_Rarely,Sales,9,1,Marketing,132,Male,3,Sales Executive,Single,44400,2.0,11,1,18.0,3,1,0,1,2,3,3.0,2.0,2.0,9.920131519274378,0.31288698618995603,245,9.975714285714286,0.07970719489981783
43,0,Travel_Rarely,Sales,10,2,Life Sciences,133,Female,1,Sales Executive,Divorced,46170,1.0,11,0,25.0,2,25,3,9,3,3,1.0,2.0,3.0,7.415638297872341,0.29371370308267913,235,9.990141843971632,0.07488459517892142
40,0,Travel_Rarely,Sales,6,2,Life Sciences,134,Female,1,Laboratory Technician,Married,26470,6.0,13,0,20.0,2,1,0,0,2,3,2.0,3.0,3.0,7.4953384687208215,0.29529781765925694,238,9.974369747899159,0.08118982614142704
54,0,Travel_Rarely,Human Resources,9,3,Life Sciences,135,Female,2,Manufacturing Director,Married,63230,4.0,23,1,24.0,2,4,1,2,2,4,1.0,1.0,2.0,5.998969652471855,0.2875468261702452,227,10.01138032305433,0.08550044615977716
34,0,Non-Travel,Research & Development,28,3,Medical,136,Male,1,Laboratory Technician,Married,56770,9.0,20,1,6.0,3,3,1,2,3,4,3.0,3.0,3.0,6.85954534662868,0.2736884968860533,234,9.997934472934475,0.07786290651276348
31,0,Travel_Rarely,Research & Development,10,4,Life Sciences,137,Male,3,Sales Executive,Married,21870,1.0,15,1,13.0,2,13,3,12,2,3,2.0,1.0,1.0,6.131909722222222,0.30078883881690965,232,9.987284482758621,0.0706709490222421
43,0,Travel_Rarely,Sales,27,4,Life Sciences,139,Male,2,Sales Representative,Divorced,39770,4.0,18,1,8.0,3,5,0,2,3,3,3.0,3.0,3.0,8.878969421101775,0.3048386685733428,238,9.986344537815127,0.07711114755325478
25,0,Travel_Rarely,Human Resources,7,2,Human Resources,140,Male,1,Manufacturing Director,Single,86330,1.0,19,1,5.0,2,5,1,3,4,3,2.0,4.0,3.0,10.895845306513408,0.30355949410050687,232,9.984913793103448,0.08154150287770977
37,0,Non-Travel,Research & Development,1,3,Medical,141,Male,3,Laboratory Technician,Married,20080,3.0,22,0,15.0,5,13,10,7,2,4,2.0,3.0,3.0,10.692001669051026,0.3167396453513251,233,9.975107296137338,0.07745957895515763
31,0,Travel_Rarely,Research & Development,24,1,Medical,142,Male,3,Laboratory Technician,Married,44400,1.0,13,1,4.0,2,4,3,2,3,3,4.0,1.0,3.0,7.060316091954023,0.3016817394025221,232,10.039583333333333,0.0685742845117845
39,0,Travel_Frequently,Research & Development,26,4,Technical Degree,143,Female,1,Sales Executive,Divorced,30670,1.0,20,1,21.0,5,21,1,6,1,4,2.0,3.0,3.0,9.009179138321995,0.2940221428307152,245,9.98204081632653,0.07726038994832904
56,0,Travel_Frequently,Research & Development,20,4,Life Sciences,144,Female,3,Sales Executive,Married,53210,9.0,14,0,36.0,1,7,7,7,3,3,3.0,1.0,2.0,7.420447466294746,0.2949671078665678,239,10.01548117154812,0.0656580191351296
30,0,Travel_Rarely,Sales,5,4,Medical,145,Female,2,Manufacturing Director,Single,54100,0.0,17,1,6.0,2,5,4,4,3,3,2.0,3.0,3.0,7.585973922902495,0.3044018692687746,245,9.990748299319728,0.07652607709750565
41,0,Travel_Rarely,Research & Development,7,3,Technical Degree,146,Female,3,Research Scientist,Married,27820,1.0,14,0,10.0,2,10,0,7,2,3,2.0,1.0,3.0,6.624136698939603,0.3178489145537028,241,9.97600276625173,0.07366363147379743
28,0,Travel_Rarely,Research & Development,7,3,Medical,147,Male,3,Healthcare Representative,Divorced,119570,1.0,13,0,10.0,2,10,1,8,2,3,3.0,1.0,3.0,6.192764830508475,0.3179692820147781,236,10.000353107344631,0.0715944374323837
25,1,Travel_Rarely,Research & Development,5,2,Life Sciences,148,Female,3,Laboratory Technician,Married,26600,5.0,13,0,6.0,3,2,0,2,3,3,1.0,1.0,3.0,6.472303436911488,0.3119169027133294,236,9.99710451977401,0.0778414623151821
52,0,Travel_Rarely,Research & Development,26,2,Life Sciences,149,Female,2,Sales Representative,Married,33750,2.0,21,0,28.0,2,5,0,4,2,4,4.0,3.0,3.0,8.195051440329218,0.3105541185251595,243,9.993964334705076,0.0797682870606552
45,0,Travel_Rarely,Research & Development,2,3,Medical,150,Female,1,Sales Executive,Married,50980,3.0,14,1,8.0,4,2,0,2,3,3,1.0,4.0,2.0,6.787695733708392,0.2717460652981987,237,9.991139240506328,0.08804262318529645
52,0,Travel_Rarely,Research & Development,12,3,Medical,151,Male,2,Research Scientist,Married,48780,2.0,11,1,31.0,3,5,1,4,3,3,4.0,4.0,1.0,7.302139479905438,0.30308337903294846,235,10.006241134751773,0.07773153704713989
42,0,Travel_Frequently,Sales,10,3,Marketing,152,Female,2,Healthcare Representative,Divorced,28370,2.0,13,1,19.0,0,5,0,2,2,3,1.0,3.0,3.0,6.822407010014305,0.3088207903208703,233,9.97904148783977,0.07768983399930936
30,0,Travel_Rarely,Sales,25,3,Marketing,153,Male,1,Sales Executive,Single,24060,2.0,20,1,11.0,5,5,0,2,3,4,3.0,4.0,3.0,7.322458937198068,0.29804066450644345,230,9.988550724637681,0.07927882201548428
60,0,Travel_Rarely,Research & Development,10,3,Life Sciences,154,Female,1,Manufacturing Director,Married,22690,5.0,18,1,33.0,4,29,11,10,3,3,1.0,1.0,1.0,6.164361829501916,0.3143821591654218,232,9.990229885057472,0.0792595909837289
46,0,Travel_Rarely,Sales,19,4,Marketing,155,Female,1,Sales Executive,Divorced,41080,2.0,14,0,19.0,5,10,0,8,2,3,3.0,3.0,2.0,7.610284810126583,0.29380366677300157,237,10.009353023909986,0.07071841204001685
42,0,Travel_Frequently,Research & Development,18,4,Technical Degree,156,Male,4,Sales Executive,Married,132060,0.0,13,2,7.0,2,6,0,4,3,3,4.0,4.0,4.0,6.5951353874883285,0.31829537799863317,238,9.964775910364146,0.08544061998920524
24,1,Travel_Rarely,Research & Development,27,2,Medical,157,Male,1,Research Scientist,Single,104220,1.0,17,1,6.0,0,5,1,4,2,3,1.0,2.0,3.0,10.648925376647835,0.2978148655761136,236,10.01271186440678,0.07819705894137917
34,1,Travel_Frequently,Research & Development,5,3,Medical,158,Male,2,Research Scientist,Divorced,137440,0.0,20,1,3.0,3,2,1,0,3,4,4.0,3.0,2.0,6.20442731277533,0.2823785384971703,227,9.995374449339206,0.06818770331674315
38,0,Travel_Frequently,Sales,3,3,Marketing,159,Female,2,Sales Executive,Married,49070,1.0,11,1,1.0,3,1,0,0,3,3,4.0,4.0,3.0,8.591902250351618,0.3000731063992163,237,10.01336146272855,0.0674949144596216
40,0,Travel_Rarely,Sales,26,4,Marketing,160,Female,1,Sales Executive,Married,34820,0.0,18,1,21.0,2,20,1,12,2,3,3.0,3.0,3.0,6.001353864734299,0.29485160353289847,230,9.98768115942029,0.0790397232242685
26,0,Travel_Rarely,Research & Development,3,2,Medical,161,Female,4,Healthcare Representative,Divorced,24360,1.0,24,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,6.281751101321586,0.30602119813204565,227,9.995594713656388,0.06874402773987588
30,0,Non-Travel,Research & Development,15,3,Medical,162,Female,2,Sales Executive,Married,23800,4.0,18,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,7.9055698005698,0.28420741249501486,234,9.994800569800569,0.07463546315656473
29,0,Travel_Rarely,Research & Development,8,3,Medical,163,Female,3,Manufacturing Director,Married,194310,1.0,11,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,7.175699035812673,0.29152067546179045,242,10.019628099173554,0.0940933143201155
29,1,Travel_Rarely,Research & Development,19,4,Life Sciences,164,Male,3,Research Scientist,Married,17900,5.0,16,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,6.651255274261604,0.30651568419373343,237,10.007243319268635,0.07734255683488679
19,1,Travel_Rarely,Research & Development,4,3,Medical,165,Male,1,Sales Executive,Single,76440,1.0,15,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,7.906068376068376,0.30984151739696986,234,10.041025641025643,0.07590147096584865
30,0,Non-Travel,Research & Development,2,4,Life Sciences,166,Female,3,Research Scientist,Married,51310,0.0,15,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,6.718815667131567,0.3106013054865065,239,10.010251046025104,0.07893625790623085
57,0,Travel_Rarely,Research & Development,2,2,Life Sciences,167,Male,4,Research Scientist,Divorced,63060,3.0,12,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,6.290588023088023,0.3221292197973265,231,9.97994227994228,0.07419738795825752
50,0,Travel_Rarely,Sales,10,4,Life Sciences,168,Female,3,Manager,Married,47870,0.0,12,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,7.178114997713763,0.28791777207710334,243,9.970781893004116,0.07373184709043297
30,0,Non-Travel,Sales,10,2,Life Sciences,169,Male,3,Laboratory Technician,Single,188800,0.0,22,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,6.286431712962963,0.31853414621321874,240,9.994722222222224,0.07639927165659383
60,0,Travel_Frequently,Research & Development,16,3,Life Sciences,170,Female,4,Laboratory Technician,Married,23390,4.0,20,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,7.217978595478596,0.28735907201313404,231,10.00180375180375,0.07642306083610431
47,0,Travel_Rarely,Research & Development,1,3,Technical Degree,171,Male,5,Manufacturing Director,Divorced,135700,5.0,16,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,7.809089371980676,0.3000750363232913,230,10.014420289855073,0.08333675611248231
46,0,Travel_Rarely,Sales,4,1,Technical Degree,172,Male,1,Laboratory Technician,Married,67120,6.0,21,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,6.805152662993573,0.3223801201660619,242,9.9698347107438,0.08073911502806257
35,0,Travel_Rarely,Research & Development,15,2,Medical,173,Female,2,Laboratory Technician,Single,54060,0.0,12,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,6.484045584045584,0.29164071434511757,234,9.97065527065527,0.07092584440939234
54,0,Travel_Rarely,Research & Development,2,4,Medical,174,Male,2,Human Resources,Single,89380,7.0,11,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,7.651214845550945,0.3120443923551523,241,9.990387275242048,0.07385049754110959
34,0,Travel_Rarely,Sales,8,2,Life Sciences,175,Male,1,Laboratory Technician,Divorced,24390,3.0,11,2,14.0,2,7,5,7,4,3,4.0,3.0,3.0,7.585962725546059,0.28253723599127883,234,9.996296296296297,0.07697716314311452
46,0,Travel_Rarely,Research & Development,2,3,Life Sciences,176,Male,1,Healthcare Representative,Married,88370,2.0,18,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,9.179540598290597,0.2802815078690474,234,9.994159544159544,0.07916698254323433
31,0,Travel_Rarely,Research & Development,7,3,Life Sciences,177,Male,2,Research Director,Divorced,53430,1.0,14,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,6.378153248587569,0.2861808860552732,236,9.967937853107346,0.07139317626317263
33,1,Travel_Rarely,Research & Development,10,3,Life Sciences,178,Female,4,Research Director,Married,67280,7.0,22,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,8.47764719848053,0.2842555600241882,234,9.988603988603987,0.07578993596876288
33,1,Travel_Rarely,Sales,5,4,Marketing,179,Male,2,Research Director,Divorced,66520,7.0,25,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,6.9651218123861565,0.3113988122824901,244,9.98155737704918,0.08041978681778318
30,0,Travel_Rarely,Research & Development,2,3,Life Sciences,180,Male,1,Sales Executive,Single,48500,0.0,12,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,6.474620792992162,0.32824060910017666,241,9.957399723374825,0.0716915437221454
35,0,Travel_Rarely,Research & Development,12,2,Medical,181,Female,2,Sales Representative,Married,28090,4.0,23,1,10.0,2,8,0,0,1,4,4.0,3.0,3.0,8.876004361799817,0.29133335982979885,242,10.018044077134986,0.0775246047803573
31,1,Travel_Frequently,Research & Development,22,2,Medical,182,Female,2,Sales Executive,Married,56890,3.0,15,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,6.58834186159844,0.29526113476195787,228,10.021198830409356,0.07477623635692263
34,1,Travel_Frequently,Sales,17,1,Marketing,183,Male,1,Research Director,Divorced,20010,9.0,22,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,10.995573136427566,0.29863883945332714,237,10.019620253164556,0.07542438437149872
42,0,Travel_Frequently,Research & Development,2,4,Medical,184,Female,1,Research Scientist,Married,29770,4.0,15,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,7.810652071563088,0.2845646156122051,236,9.996327683615819,0.08305974275754298
36,0,Non-Travel,Research & Development,3,4,Medical,185,Male,1,Research Scientist,Single,40250,1.0,11,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,7.22925660291439,0.25628267355268974,244,9.9801912568306,0.07904587090632424
22,1,Travel_Frequently,Research & Development,7,3,Medical,186,Female,2,Laboratory Technician,Single,37850,5.0,13,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,6.419389838556505,0.3048313332581922,234,9.98846153846154,0.07162356479953044
48,0,Travel_Rarely,Research & Development,6,3,Medical,187,Male,1,Laboratory Technician,Married,108540,2.0,14,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,6.779623617123617,0.2994557803572176,231,9.998773448773449,0.07648520400694313
55,0,Travel_Rarely,Research & Development,1,3,Medical,188,Female,1,Sales Executive,Single,120310,3.0,11,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,7.390809591642925,0.3011681292163029,234,9.987464387464387,0.06933669996617063
41,0,Non-Travel,Research & Development,3,2,Life Sciences,189,Female,2,Research Scientist,Single,99360,7.0,17,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,6.192049516908213,0.3000614469813834,230,10.015072463768115,0.08621045081534924
35,0,Travel_Rarely,Research & Development,22,3,Medical,190,Female,1,Sales Representative,Married,29660,9.0,18,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,6.0146602288984266,0.31991623518426304,233,10.01087267525036,0.07137552825876044
40,0,Travel_Rarely,Research & Development,15,3,Life Sciences,191,Female,2,Laboratory Technician,Single,25710,7.0,14,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,7.3010291438979955,0.2818507606039339,244,10.001707650273223,0.08542345510355526
39,0,Travel_Frequently,Research & Development,12,1,Medical,192,Male,1,Research Scientist,Married,99910,1.0,16,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,7.061997245179064,0.3228596247928962,242,9.972176308539943,0.08354028782734929
31,0,Travel_Rarely,Research & Development,1,4,Life Sciences,193,Male,3,Research Director,Single,61420,4.0,13,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,8.724735996326904,0.29501107836803087,242,10.032851239669421,0.07994559419163341
42,0,Travel_Rarely,Research & Development,5,3,Medical,194,Male,3,Sales Executive,Married,53900,1.0,14,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,10.807604755178907,0.29771754281906165,236,9.98545197740113,0.08324135513082502
45,0,Travel_Rarely,Research & Development,2,1,Medical,195,Female,4,Sales Executive,Married,44040,0.0,23,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,7.41028883972468,0.29716098517749157,226,10.000294985250736,0.0762443570414072
26,1,Travel_Frequently,Research & Development,2,1,Life Sciences,196,Female,2,Laboratory Technician,Divorced,59930,0.0,12,0,8.0,3,7,1,0,3,3,3.0,3.0,2.0,9.190491803278686,0.2877807299804729,244,10.000273224043715,0.08848643624397522
29,0,Travel_Rarely,Research & Development,5,3,Medical,197,Male,1,Research Scientist,Divorced,51300,4.0,11,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,7.393010477582846,0.29669901765405243,228,10.01454678362573,0.07813670020008416
33,0,Travel_Rarely,Research & Development,16,3,Medical,198,Female,1,Laboratory Technician,Divorced,20900,4.0,16,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,7.402587597971415,0.28200231915649815,241,9.982710926694327,0.06474150914399876
31,0,Travel_Rarely,Research & Development,2,4,Life Sciences,199,Female,1,Sales Executive,Divorced,29090,9.0,14,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,6.711708214624881,0.28094848695991703,234,9.97457264957265,0.06705096107993108
18,1,Travel_Frequently,Research & Development,2,3,Technical Degree,200,Male,1,Sales Executive,Single,34680,1.0,18,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,9.230231673582296,0.3433030387124604,241,9.991701244813278,0.0721322325956662
40,0,Non-Travel,Research & Development,1,4,Technical Degree,201,Female,2,Laboratory Technician,Divorced,30680,3.0,19,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,6.880860065086006,0.2890133328280132,239,9.96910739191074,0.08593822884802457
41,0,Non-Travel,Research & Development,23,3,Life Sciences,202,Male,2,Manufacturing Director,Single,26700,2.0,15,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,9.292572463768117,0.29567596171625604,230,10.012246376811595,0.08498886673839207
26,0,Travel_Rarely,Research & Development,9,4,Medical,203,Male,3,Healthcare Representative,Divorced,26930,5.0,17,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,6.0161487142164,0.2759922639313227,229,9.997525473071326,0.08694073095159054
35,0,Travel_Rarely,Research & Development,16,4,Medical,204,Male,2,Human Resources,Single,95260,1.0,15,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,6.326000243664718,0.29952623363451913,228,10.025365497076022,0.07302360542202296
34,0,Travel_Rarely,Research & Development,26,3,Medical,205,Male,1,Laboratory Technician,Single,52370,1.0,19,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,6.406121659634318,0.30397496767790194,237,10.00323488045007,0.06858412397593902
26,1,Travel_Rarely,Sales,1,3,Marketing,206,Female,2,Manufacturing Director,Single,24260,1.0,22,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,8.751425846447306,0.28476399146680387,233,9.990486409155936,0.07972112253958857
37,0,Travel_Rarely,Research & Development,8,1,Life Sciences,207,Male,1,Sales Executive,Single,41930,4.0,16,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,7.389827546296297,0.3118246193670392,240,9.995555555555557,0.07212102897876954
46,0,Travel_Frequently,Research & Development,4,1,Medical,208,Male,5,Human Resources,Married,29110,5.0,13,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,6.196189083820663,0.2896130192424688,228,9.973611111111111,0.07883678006200033
41,0,Travel_Rarely,Research & Development,24,1,Life Sciences,209,Male,1,Research Director,Married,26610,7.0,14,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,7.706279637377963,0.2993341359798614,239,9.998047419804742,0.09160914993612507
37,0,Non-Travel,Research & Development,7,2,Medical,210,Male,1,Sales Executive,Divorced,20280,1.0,16,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,7.50663439372983,0.3000615145838678,241,9.966804979253112,0.06755322153065926
